global_rmse,occupied_rmse
1.095387041568756104e-01,5.420998856425285339e-02
1.093094497919082642e-01,5.211635306477546692e-02
1.094012707471847534e-01,5.201515555381774902e-02
1.093407124280929565e-01,5.274339392781257629e-02
1.093699783086776733e-01,5.311877653002738953e-02
1.090699583292007446e-01,4.974405840039253235e-02
1.090884506702423096e-01,5.128045752644538879e-02
1.089141666889190674e-01,4.988941177725791931e-02
1.088572442531585693e-01,4.997017607092857361e-02
1.087789088487625122e-01,4.930889979004859924e-02
1.087932512164115906e-01,4.927193000912666321e-02
1.087841242551803589e-01,4.917417094111442566e-02
1.087723374366760254e-01,4.927623644471168518e-02
1.087622568011283875e-01,4.912402108311653137e-02
1.087441220879554749e-01,4.911792278289794922e-02
1.087309718132019043e-01,4.901928454637527466e-02
1.087223812937736511e-01,4.896970838308334351e-02
1.086977869272232056e-01,4.879983142018318176e-02
1.087181493639945984e-01,4.898380115628242493e-02
1.086850315332412720e-01,4.863366857171058655e-02
1.087911650538444519e-01,4.977734014391899109e-02
1.086134091019630432e-01,4.817401245236396790e-02
1.086931079626083374e-01,4.852140322327613831e-02
1.088883206248283386e-01,5.032009631395339966e-02
1.090589016675949097e-01,5.205712094902992249e-02
1.087520197033882141e-01,4.755215346813201904e-02
1.085469424724578857e-01,4.772354662418365479e-02
1.089858487248420715e-01,4.751409590244293213e-02
1.085744574666023254e-01,4.701915010809898376e-02
1.075400710105895996e-01,4.701485857367515564e-02
1.078113913536071777e-01,4.657756164669990540e-02
1.069809868931770325e-01,4.728499427437782288e-02
1.070954576134681702e-01,4.634399339556694031e-02
1.072669476270675659e-01,4.617480933666229248e-02
1.069450974464416504e-01,4.636620730161666870e-02
1.068194955587387085e-01,4.586192592978477478e-02
1.068001464009284973e-01,4.625453054904937744e-02
1.066783517599105835e-01,4.668156802654266357e-02
1.066290214657783508e-01,4.626660421490669250e-02
1.069096475839614868e-01,4.706196859478950500e-02
1.066232174634933472e-01,4.557852074503898621e-02
1.062206700444221497e-01,4.561750590801239014e-02
1.066272854804992676e-01,4.530102014541625977e-02
1.067850291728973389e-01,4.558735713362693787e-02
1.064782291650772095e-01,4.555215314030647278e-02
1.069270223379135132e-01,4.538290202617645264e-02
1.060401871800422668e-01,4.576452821493148804e-02
1.062891855835914612e-01,4.539389908313751221e-02
1.058190912008285522e-01,4.570681974291801453e-02
1.057957932353019714e-01,4.697801172733306885e-02
1.055769473314285278e-01,4.536679759621620178e-02
1.058288738131523132e-01,4.651602730154991150e-02
1.056964993476867676e-01,4.600593820214271545e-02
1.054445058107376099e-01,4.551295563578605652e-02
1.054106578230857849e-01,4.553148522973060608e-02
1.054690554738044739e-01,4.542994126677513123e-02
1.054916679859161377e-01,4.532486945390701294e-02
1.057009771466255188e-01,4.527520760893821716e-02
1.059207841753959656e-01,4.558365419507026672e-02
1.051582023501396179e-01,4.585539922118186951e-02
1.055433228611946106e-01,4.509186372160911560e-02
1.055282950401306152e-01,4.518593475222587585e-02
1.054411754012107849e-01,4.543549939990043640e-02
1.054820194840431213e-01,4.547997936606407166e-02
1.054357290267944336e-01,4.529263824224472046e-02
1.055013611912727356e-01,4.524352401494979858e-02
1.051009669899940491e-01,4.519774392247200012e-02
1.053448095917701721e-01,4.521019011735916138e-02
1.049143001437187195e-01,4.517647996544837952e-02
1.049751341342926025e-01,4.512551426887512207e-02
1.046391353011131287e-01,4.512617364525794983e-02
1.041932627558708191e-01,4.516919702291488647e-02
1.042464077472686768e-01,4.517536237835884094e-02
1.042077988386154175e-01,4.518113285303115845e-02
1.040370017290115356e-01,4.532735049724578857e-02
1.040400862693786621e-01,4.533426463603973389e-02
1.039907038211822510e-01,4.551868140697479248e-02
1.038991361856460571e-01,4.597695916891098022e-02
1.038730219006538391e-01,4.542699456214904785e-02
1.038702726364135742e-01,4.519379884004592896e-02
1.038334518671035767e-01,4.557502642273902893e-02
1.038577184081077576e-01,4.500392451882362366e-02
1.038713976740837097e-01,4.664632305502891541e-02
1.038703098893165588e-01,4.663098230957984924e-02
1.037896126508712769e-01,4.468501359224319458e-02
1.037996113300323486e-01,4.479172080755233765e-02
1.038629338145256042e-01,4.567874595522880554e-02
