global_rmse,occupied_rmse
6.729093194007873535e-02,7.193765789270401001e-02
6.722622364759445190e-02,7.178676873445510864e-02
6.676825881004333496e-02,7.098012417554855347e-02
6.670002639293670654e-02,7.099728286266326904e-02
6.765956431627273560e-02,7.141084223985671997e-02
6.671158969402313232e-02,7.082152366638183594e-02
6.628067046403884888e-02,7.105187326669692993e-02
6.671662628650665283e-02,7.125046849250793457e-02
6.592840701341629028e-02,7.090472429990768433e-02
6.551151722669601440e-02,7.039632648229598999e-02
6.541974097490310669e-02,7.050227373838424683e-02
6.525481492280960083e-02,7.004044950008392334e-02
6.472828239202499390e-02,6.990454345941543579e-02
6.466364115476608276e-02,6.951986253261566162e-02
6.477411091327667236e-02,6.989562511444091797e-02
6.445290148258209229e-02,6.974754482507705688e-02
6.438975036144256592e-02,7.008530944585800171e-02
6.427156180143356323e-02,6.988397985696792603e-02
6.393180787563323975e-02,6.964992731809616089e-02
6.380681693553924561e-02,6.949248909950256348e-02
6.341893225908279419e-02,6.886363029479980469e-02
6.332684308290481567e-02,6.875547021627426147e-02
6.311099976301193237e-02,6.799703091382980347e-02
6.327311694622039795e-02,6.857675313949584961e-02
6.371206790208816528e-02,6.945760548114776611e-02
6.282413005828857422e-02,6.802142411470413208e-02
6.308926641941070557e-02,6.840475648641586304e-02
6.315438449382781982e-02,6.863350421190261841e-02
6.184786930680274963e-02,6.662409007549285889e-02
6.060819327831268311e-02,6.500203162431716919e-02
6.008263304829597473e-02,6.417346745729446411e-02
5.995298549532890320e-02,6.419667601585388184e-02
6.045743823051452637e-02,6.480037420988082886e-02
6.024316698312759399e-02,6.453172862529754639e-02
6.023167073726654053e-02,6.445614993572235107e-02
5.994964390993118286e-02,6.400123238563537598e-02
6.017600744962692261e-02,6.443230807781219482e-02
6.028265506029129028e-02,6.455292552709579468e-02
5.943536013364791870e-02,6.323447078466415405e-02
5.931241437792778015e-02,6.301325559616088867e-02
5.965724214911460876e-02,6.359224766492843628e-02
5.959697067737579346e-02,6.349240988492965698e-02
5.946521833539009094e-02,6.349582970142364502e-02
5.965254455804824829e-02,6.365957856178283691e-02
5.878081172704696655e-02,6.245443969964981079e-02
5.872970074415206909e-02,6.233843043446540833e-02
5.854307860136032104e-02,6.205584853887557983e-02
5.865161120891571045e-02,6.228375807404518127e-02
5.862152203917503357e-02,6.225312128663063049e-02
5.868060141801834106e-02,6.234727054834365845e-02
5.860807001590728760e-02,6.225325912237167358e-02
5.855822190642356873e-02,6.218517199158668518e-02
5.858534574508666992e-02,6.222095713019371033e-02
5.862314999103546143e-02,6.228300929069519043e-02
5.895313620567321777e-02,6.275480985641479492e-02
5.863410606980323792e-02,6.231883168220520020e-02
5.860063061118125916e-02,6.226821988821029663e-02
5.832750722765922546e-02,6.178955361247062683e-02
5.885497108101844788e-02,6.262391805648803711e-02
5.810179933905601501e-02,6.147368252277374268e-02
5.810982733964920044e-02,6.150052696466445923e-02
5.795770511031150818e-02,6.125485152006149292e-02
5.793525278568267822e-02,6.123986467719078064e-02
5.786905437707901001e-02,6.116952747106552124e-02
5.790470167994499207e-02,6.127139925956726074e-02
5.789929628372192383e-02,6.125304847955703735e-02
5.787197127938270569e-02,6.120535731315612793e-02
5.782532691955566406e-02,6.110908463597297668e-02
5.778427794575691223e-02,6.103171035647392273e-02
5.778550729155540466e-02,6.102305278182029724e-02
5.777356401085853577e-02,6.099709123373031616e-02
5.779912322759628296e-02,6.101862341165542603e-02
5.777284502983093262e-02,6.100213900208473206e-02
5.777196958661079407e-02,6.101480126380920410e-02
5.786246061325073242e-02,6.110121682286262512e-02
5.797083303332328796e-02,6.148753687739372253e-02
5.780448392033576965e-02,6.077788397669792175e-02
5.765276029706001282e-02,6.094889715313911438e-02
5.774083361029624939e-02,6.120063364505767822e-02
5.761918798089027405e-02,6.098192930221557617e-02
5.698014795780181885e-02,5.997812747955322266e-02
5.712709575891494751e-02,6.028604879975318909e-02
5.629710108041763306e-02,5.909998714923858643e-02
5.604306608438491821e-02,5.879326537251472473e-02
5.691275373101234436e-02,5.910319462418556213e-02
5.621204152703285217e-02,5.829006060957908630e-02
5.576546490192413330e-02,5.814198777079582214e-02
5.569867789745330811e-02,5.803951621055603027e-02
5.584027990698814392e-02,5.844499170780181885e-02
5.585477501153945923e-02,5.851883813738822937e-02
5.572522431612014771e-02,5.833576619625091553e-02
5.584281310439109802e-02,5.839509144425392151e-02
5.550607293844223022e-02,5.781935155391693115e-02
5.528297647833824158e-02,5.703982710838317871e-02
5.519323050975799561e-02,5.705805122852325439e-02
5.576268956065177917e-02,5.702579766511917114e-02
5.545060336589813232e-02,5.682520195841789246e-02
5.594877898693084717e-02,5.780336260795593262e-02
5.519960075616836548e-02,5.721667408943176270e-02
5.474944412708282471e-02,5.649720132350921631e-02
5.543778091669082642e-02,5.750360712409019470e-02
5.469765141606330872e-02,5.647872388362884521e-02
5.597987398505210876e-02,5.836259946227073669e-02
5.544708296656608582e-02,5.753832682967185974e-02
5.363486334681510925e-02,5.478079244494438171e-02
5.326573923230171204e-02,5.417247489094734192e-02
5.357613414525985718e-02,5.474787205457687378e-02
5.343427509069442749e-02,5.442229658365249634e-02
5.239375308156013489e-02,5.308289080858230591e-02
5.246275663375854492e-02,5.331328883767127991e-02
5.187692493200302124e-02,5.215063318610191345e-02
5.153680965304374695e-02,5.166309326887130737e-02
5.191251263022422791e-02,5.183150246739387512e-02
5.125544592738151550e-02,5.168377608060836792e-02
5.198285728693008423e-02,5.283723399043083191e-02
5.007457360625267029e-02,4.988307878375053406e-02
4.984915256500244141e-02,4.900011047720909119e-02
4.972457140684127808e-02,4.919638484716415405e-02
4.985237121582031250e-02,4.894727841019630432e-02
4.964206740260124207e-02,4.844252392649650574e-02
4.960653930902481079e-02,4.824551939964294434e-02
4.989143833518028259e-02,4.806412756443023682e-02
4.988879710435867310e-02,4.830836132168769836e-02
5.018049106001853943e-02,4.855068027973175049e-02
4.885651543736457825e-02,4.858814552426338196e-02
4.877333715558052063e-02,4.899797961115837097e-02
4.868964478373527527e-02,4.894337430596351624e-02
4.872750490903854370e-02,4.887029528617858887e-02
4.858297854661941528e-02,4.897538945078849792e-02
4.894242435693740845e-02,4.894229024648666382e-02
4.862644895911216736e-02,4.899004474282264709e-02
4.873616248369216919e-02,4.900476336479187012e-02
4.866677150130271912e-02,4.877594858407974243e-02
4.877271875739097595e-02,4.871870949864387512e-02
4.905023053288459778e-02,4.935185983777046204e-02
4.944916442036628723e-02,4.958346113562583923e-02
4.829934239387512207e-02,4.962304234504699707e-02
4.813432693481445312e-02,4.954629391431808472e-02
4.764534160494804382e-02,4.918550699949264526e-02
4.739852994680404663e-02,4.937921836972236633e-02
4.757210239768028259e-02,4.951311647891998291e-02
4.757678881287574768e-02,4.965896904468536377e-02
4.771566390991210938e-02,4.988443851470947266e-02
4.759867489337921143e-02,4.944492876529693604e-02
4.702431336045265198e-02,4.877367988228797913e-02
4.696054756641387939e-02,4.844976216554641724e-02
4.697464033961296082e-02,4.852005466818809509e-02
4.701268672943115234e-02,4.874016717076301575e-02
4.673414304852485657e-02,4.827765375375747681e-02
4.627583920955657959e-02,4.784768819808959961e-02
