global_rmse,occupied_rmse
3.597874045372009277e-01,3.597874045372009277e-01
3.531661927700042725e-01,3.531661927700042725e-01
3.522396087646484375e-01,3.522396087646484375e-01
3.490492403507232666e-01,3.490492403507232666e-01
3.467731475830078125e-01,3.467731475830078125e-01
3.457648158073425293e-01,3.457648158073425293e-01
3.450751006603240967e-01,3.450751006603240967e-01
3.439529240131378174e-01,3.439529240131378174e-01
3.431345820426940918e-01,3.431345820426940918e-01
3.423435389995574951e-01,3.423435389995574951e-01
3.420670330524444580e-01,3.420670330524444580e-01
3.411168754100799561e-01,3.411168754100799561e-01
3.402404785156250000e-01,3.402404785156250000e-01
3.392513096332550049e-01,3.392513096332550049e-01
3.379504978656768799e-01,3.379504978656768799e-01
3.373728394508361816e-01,3.373728394508361816e-01
3.359692692756652832e-01,3.359692692756652832e-01
3.355780243873596191e-01,3.355780243873596191e-01
3.342976868152618408e-01,3.342976868152618408e-01
3.334225118160247803e-01,3.334225118160247803e-01
3.318993449211120605e-01,3.318993449211120605e-01
3.307358026504516602e-01,3.307358026504516602e-01
3.296004533767700195e-01,3.296004533767700195e-01
3.294224441051483154e-01,3.294224441051483154e-01
3.281430304050445557e-01,3.281430304050445557e-01
3.270098865032196045e-01,3.270098865032196045e-01
3.260209858417510986e-01,3.260209858417510986e-01
3.244907557964324951e-01,3.244907557964324951e-01
3.239374458789825439e-01,3.239374458789825439e-01
3.225948512554168701e-01,3.225948512554168701e-01
3.221780359745025635e-01,3.221780359745025635e-01
3.211368918418884277e-01,3.211368918418884277e-01
3.200638890266418457e-01,3.200638890266418457e-01
3.194870650768280029e-01,3.194870650768280029e-01
3.194580078125000000e-01,3.194580078125000000e-01
3.194381296634674072e-01,3.194381296634674072e-01
3.193953335285186768e-01,3.193953335285186768e-01
3.193601667881011963e-01,3.193601667881011963e-01
3.192364275455474854e-01,3.192364275455474854e-01
3.191446959972381592e-01,3.191446959972381592e-01
3.184375166893005371e-01,3.184375166893005371e-01
3.180206716060638428e-01,3.180206716060638428e-01
3.172459304332733154e-01,3.172459304332733154e-01
