global_rmse,occupied_rmse,weighted_rmse
1.074074859619140625e+02,1.126390686035156250e+02,1.672519226074218750e+02
1.074073944091796875e+02,1.126379241943359375e+02,1.672515563964843750e+02
1.074073638916015625e+02,1.126382446289062500e+02,1.672516632080078125e+02
1.074069442749023438e+02,1.126377105712890625e+02,1.672514648437500000e+02
1.074067230224609375e+02,1.126373596191406250e+02,1.672513427734375000e+02
1.074065399169921875e+02,1.126376342773437500e+02,1.672514190673828125e+02
1.074064254760742188e+02,1.126376571655273438e+02,1.672514190673828125e+02
1.074065246582031250e+02,1.126377639770507812e+02,1.672514648437500000e+02
1.074074172973632812e+02,1.126388702392578125e+02,1.672518768310546875e+02
1.074082336425781250e+02,1.126397476196289062e+02,1.672521820068359375e+02
1.074088592529296875e+02,1.126404190063476562e+02,1.672524261474609375e+02
1.074068069458007812e+02,1.126380386352539062e+02,1.672515716552734375e+02
1.074086380004882812e+02,1.126400527954101562e+02,1.672523498535156250e+02
1.074085083007812500e+02,1.126399612426757812e+02,1.672522888183593750e+02
1.074074707031250000e+02,1.126388931274414062e+02,1.672518768310546875e+02
1.074081344604492188e+02,1.126395568847656250e+02,1.672521667480468750e+02
1.074105072021484375e+02,1.126420669555664062e+02,1.672530822753906250e+02
1.074097518920898438e+02,1.126412582397460938e+02,1.672527465820312500e+02
1.074123840332031250e+02,1.126440277099609375e+02,1.672539825439453125e+02
1.074163055419921875e+02,1.126480941772460938e+02,1.672559509277343750e+02
1.074056320190429688e+02,1.126369552612304688e+02,1.672506713867187500e+02
1.074112777709960938e+02,1.126427993774414062e+02,1.672535705566406250e+02
1.074177703857421875e+02,1.126495819091796875e+02,1.672572784423828125e+02
1.074192504882812500e+02,1.126511459350585938e+02,1.672579498291015625e+02
1.074136199951171875e+02,1.126452102661132812e+02,1.672542572021484375e+02
1.073888397216796875e+02,1.126193237304687500e+02,1.672383880615234375e+02
1.073495864868164062e+02,1.125781097412109375e+02,1.672112731933593750e+02
1.073288726806640625e+02,1.125563812255859375e+02,1.671962432861328125e+02
1.073163757324218750e+02,1.125432586669921875e+02,1.671877136230468750e+02
1.072442169189453125e+02,1.124674835205078125e+02,1.671292419433593750e+02
1.071882553100585938e+02,1.124087753295898438e+02,1.670806427001953125e+02
1.070785675048828125e+02,1.122937164306640625e+02,1.669768524169921875e+02
1.068836822509765625e+02,1.120893173217773438e+02,1.667812805175781250e+02
1.065936508178710938e+02,1.117851562500000000e+02,1.664700775146484375e+02
1.063155517578125000e+02,1.114934921264648438e+02,1.661560516357421875e+02
1.058780517578125000e+02,1.110346908569335938e+02,1.656371307373046875e+02
1.053330078125000000e+02,1.104631042480468750e+02,1.649618988037109375e+02
1.048076858520507812e+02,1.099122009277343750e+02,1.642842102050781250e+02
1.041720581054687500e+02,1.092456054687500000e+02,1.634360961914062500e+02
1.034990615844726562e+02,1.085398330688476562e+02,1.625152282714843750e+02
1.027796401977539062e+02,1.077853851318359375e+02,1.615122070312500000e+02
1.021359329223632812e+02,1.071103134155273438e+02,1.606013793945312500e+02
1.014201354980468750e+02,1.063596496582031250e+02,1.595718994140625000e+02
1.007063369750976562e+02,1.056110763549804688e+02,1.585421142578125000e+02
1.000352401733398438e+02,1.049072952270507812e+02,1.575740509033203125e+02
9.949381256103515625e+01,1.043394927978515625e+02,1.567959747314453125e+02
9.901541137695312500e+01,1.038377838134765625e+02,1.561075744628906250e+02
9.870104980468750000e+01,1.035081253051757812e+02,1.556567840576171875e+02
9.852598571777343750e+01,1.033245239257812500e+02,1.554040374755859375e+02
9.839041900634765625e+01,1.031823577880859375e+02,1.552068328857421875e+02
9.826706695556640625e+01,1.030530014038085938e+02,1.550336456298828125e+02
9.814532470703125000e+01,1.029253158569335938e+02,1.548695068359375000e+02
9.798670959472656250e+01,1.027589874267578125e+02,1.546626739501953125e+02
9.787055206298828125e+01,1.026371688842773438e+02,1.545207977294921875e+02
9.771842956542968750e+01,1.024776306152343750e+02,1.543282165527343750e+02
